Team,Coach,Week,Slot,Bench,Position,Player,Franchise,Stats,Fantasy Points,Opponent,Opponent Coach,Year,Game No.,Original Order,Gamecode,Playercode,Against Playercode,Postioncode,,,Team Name,Coach,,,,Coaches,,Position,,Seasons
ADP Bot 2,Ciaran,4,K,,K,B. McManus,DEN,1 PAT,1,No Coopers No Hope,Stephen,2021,1,9939,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,DEF,,DEF,Colts,DEF,"17 Pts,3 Sck,2 Fum",8,No Coopers No Hope,Stephen,2021,1,9940,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,BN1,,WR,S. Shepard,NYG,0,0,No Coopers No Hope,Stephen,2021,1,9941,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,BN2,,WR,C. Davis,NYJ,"111 Rec Yds,1 Rec TD",17.1,No Coopers No Hope,Stephen,2021,1,9942,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,BN3,,RB,N. Hines,IND,"6 Rush Yds,1 Fum,5 Rec Yds",-0.9,No Coopers No Hope,Stephen,2021,1,9943,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,BN4,,WR,C. Kirk,JAX,5 Rec Yds,0.5,No Coopers No Hope,Stephen,2021,1,9944,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,BN5,,RB,K. Gainwell,PHI,"31 Rush Yds,1 Rush TD,58 Rec Yds",14.9,No Coopers No Hope,Stephen,2021,1,9945,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
ADP Bot 2,Ciaran,4,BN6,,DEF,Cardinals,DEF,"20 Pts,1 Int,1 Fum",5,No Coopers No Hope,Stephen,2021,1,9946,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,QB,,QB,D. Prescott,DAL,"188 Pass Yds,4 Pass TD,35 Rush Yds",27.02,ADP Bot 2,Ciaran,2021,1,9947,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,RB1,,RB,S. Barkley,NYG,"52 Rush Yds,1 Rush TD,74 Rec Yds,1 Rec TD",24.6,ADP Bot 2,Ciaran,2021,1,9948,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,RB2,,RB,D. Montgomery,CHI,"106 Rush Yds,2 Rush TD",22.6,ADP Bot 2,Ciaran,2021,1,9949,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,WR1,,WR,A. Cooper,CLE,"69 Rec Yds,1 Rec TD",12.9,ADP Bot 2,Ciaran,2021,1,9950,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,WR2,,WR,C. Kupp,LA,64 Rec Yds,6.4,ADP Bot 2,Ciaran,2021,1,9951,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,TE,,TE,M. Gesicki,MIA,"57 Rec Yds,1 Rec TD",11.7,ADP Bot 2,Ciaran,2021,1,9952,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,W/R,,RB,E. Elliott,DAL,"143 Rush Yds,1 Rush TD",20.3,ADP Bot 2,Ciaran,2021,1,9953,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,W/T,,WR,K. Allen,LAC,36 Rec Yds,3.6,ADP Bot 2,Ciaran,2021,1,9954,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,K,,K,M. Gay,LA,"2 PAT,1 20-29,1 40-49,1 Miss 40-49",9,ADP Bot 2,Ciaran,2021,1,9955,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,DEF,,DEF,Bengals,DEF,"21 Pts,1 Sck",1,ADP Bot 2,Ciaran,2021,1,9956,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,BN1,,RB,C. Patterson,ATL,"34 Rush Yds,82 Rec Yds,3 Rec TD",29.6,ADP Bot 2,Ciaran,2021,1,9957,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,BN2,,TE,R. Tonyan,GB,8 Rec Yds,0.8,ADP Bot 2,Ciaran,2021,1,9958,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,BN3,,RB,D. Harris,NE,"-4 Rush Yds,30 Rec Yds",2.6,ADP Bot 2,Ciaran,2021,1,9959,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,BN4,,WR,J. Meyers,NE,70 Rec Yds,8.8,ADP Bot 2,Ciaran,2021,1,9960,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,BN5,,RB,T. Pollard,DAL,67 Rush Yds,6.7,ADP Bot 2,Ciaran,2021,1,9961,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
No Coopers No Hope,Stephen,4,BN6,,DEF,Patriots,DEF,"19 Pts,1 Sck",2,ADP Bot 2,Ciaran,2021,1,9962,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,QB,,QB,P. Mahomes,KC,"278 Pass Yds,5 Pass TD,1 Int,26 Rush Yds",31.72,GRONK GRONK GRONK,Niall,2021,2,9963,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,RB1,,RB,D. Henry,TEN,"157 Rush Yds,1 Rush TD,20 Rec Yds",23.7,GRONK GRONK GRONK,Niall,2021,2,9964,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,RB2,,RB,J. Conner,ARI,"50 Rush Yds,2 Rush TD,16 Rec Yds",18.6,GRONK GRONK GRONK,Niall,2021,2,9965,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,WR1,,WR,T. McLaurin,WAS,"123 Rec Yds,2 Rec TD",24.3,GRONK GRONK GRONK,Niall,2021,2,9966,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,WR2,,WR,J. Chase,CIN,77 Rec Yds,7.7,GRONK GRONK GRONK,Niall,2021,2,9967,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,TE,,TE,T. Kelce,KC,23 Rec Yds,2.3,GRONK GRONK GRONK,Niall,2021,2,9968,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,W/R,,RB,T. Sermon,SF,89 Rush Yds,8.9,GRONK GRONK GRONK,Niall,2021,2,9969,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,W/T,,WR,C. Godwin,TB,55 Rec Yds,5.5,GRONK GRONK GRONK,Niall,2021,2,9970,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,K,,K,D. Carlson,LV,"2 PAT,1 Miss 50+",2,GRONK GRONK GRONK,Niall,2021,2,9971,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,DEF,,DEF,Buccaneers,DEF,"17 Pts,4 Sck,1 Int,1 Fum",9,GRONK GRONK GRONK,Niall,2021,2,9972,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,BN1,,RB,K. Drake,LV,2 Rush Yds,0.2,GRONK GRONK GRONK,Niall,2021,2,9973,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,BN2,,RB,J. McNichols,TEN,"11 Rush Yds,74 Rec Yds",8.5,GRONK GRONK GRONK,Niall,2021,2,9974,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,BN3,,RB,P. Lindsay,MIA,-1 Rush Yds,-0.1,GRONK GRONK GRONK,Niall,2021,2,9975,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,BN4,,RB,J. Jackson,LAC,"-4 Rush Yds,17 Rec Yds",1.3,GRONK GRONK GRONK,Niall,2021,2,9976,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,BN5,,RB,R. Jones,KC,"25 Rush Yds,1 Rush TD",8.5,GRONK GRONK GRONK,Niall,2021,2,9977,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
The Trials of the Heart,Chris,4,BN6,,WR,H. Renfrow,LV,"45 Rec Yds,1 Rec TD",10.5,GRONK GRONK GRONK,Niall,2021,2,9978,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,QB,,QB,K. Cousins,MIN,"203 Pass Yds,1 Pass TD,1 Int",10.12,The Trials of the Heart,Chris,2021,2,9979,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,RB1,,RB,J. Robinson,JAX,"78 Rush Yds,2 Rush TD,-2 Rec Yds",19.6,The Trials of the Heart,Chris,2021,2,9980,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,RB2,,RB,C. Edwards-Helaire,KC,"102 Rush Yds,12 Rec Yds,1 Rec TD",17.4,The Trials of the Heart,Chris,2021,2,9981,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,WR1,,WR,D. Jackson,LV,6 Rec Yds,0.6,The Trials of the Heart,Chris,2021,2,9982,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,WR2,,WR,T. Patrick,DEN,39 Rec Yds,3.9,The Trials of the Heart,Chris,2021,2,9983,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,TE,,TE,L. Thomas,WAS,0,0,The Trials of the Heart,Chris,2021,2,9984,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,W/R,,RB,M. Davis,ATL,"14 Rush Yds,12 Rec Yds,1 Rec TD",8.6,The Trials of the Heart,Chris,2021,2,9985,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,W/T,,WR,W. Fuller,MIA,6 Rec Yds,0.6,The Trials of the Heart,Chris,2021,2,9986,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,K,,K,Y. Koo,ATL,"3 PAT,1 20-29",6,The Trials of the Heart,Chris,2021,2,9987,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,DEF,,DEF,Titans,DEF,"27 Pts,1 Sck,1 Int",3,The Trials of the Heart,Chris,2021,2,9988,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,BN1,,TE,R. Gronkowski,TB,0,0,The Trials of the Heart,Chris,2021,2,9989,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,BN2,,RB,C. McCaffrey,CAR,0,0,The Trials of the Heart,Chris,2021,2,9990,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,BN3,,RB,S. Michel,LA,"11 Rush Yds,1 Fum",-0.9,The Trials of the Heart,Chris,2021,2,9991,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,BN4,,WR,A. Brown,PHI,0,0,The Trials of the Heart,Chris,2021,2,9992,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,BN5,,WR,T. Higgins,CIN,0,0,The Trials of the Heart,Chris,2021,2,9993,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK,Niall,4,BN6,,WR,R. Bateman,BAL,0,0,The Trials of the Heart,Chris,2021,2,9994,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,QB,,QB,L. Jackson,BAL,"316 Pass Yds,1 Pass TD,28 Rush Yds",19.44,I Dream of a Helen Durkan Team,Beano,2021,3,9995,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,RB1,,RB,J. Jacobs,LV,"40 Rush Yds,17 Rec Yds",5.7,I Dream of a Helen Durkan Team,Beano,2021,3,9996,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,RB2,,RB,N. Harris,PIT,"62 Rush Yds,1 Rush TD,29 Rec Yds",15.1,I Dream of a Helen Durkan Team,Beano,2021,3,9997,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,WR1,,WR,T. Hill,MIA,"186 Rec Yds,3 Rec TD",36.6,I Dream of a Helen Durkan Team,Beano,2021,3,9998,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,WR2,,WR,D. Moore,CAR,"113 Rec Yds,2 Rec TD,6 Rush Yds",23.9,I Dream of a Helen Durkan Team,Beano,2021,3,9999,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,TE,,TE,G. Kittle,SF,40 Rec Yds,4,I Dream of a Helen Durkan Team,Beano,2021,3,10000,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,W/R,,WR,M. Williams,LAC,11 Rec Yds,1.1,I Dream of a Helen Durkan Team,Beano,2021,3,10001,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,W/T,,WR,C. Sutton,DEN,47 Rec Yds,4.7,I Dream of a Helen Durkan Team,Beano,2021,3,10002,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,K,,K,Dustin Hopkins,LAC,"1 PAT,2 PAT Miss,1 20-29",4,I Dream of a Helen Durkan Team,Beano,2021,3,10003,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,DEF,,DEF,Bears,DEF,"14 Pts,4 Sck,2 Fum",9,I Dream of a Helen Durkan Team,Beano,2021,3,10004,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,BN1,,RB,L. Bell,,11 Rush Yds,1.1,I Dream of a Helen Durkan Team,Beano,2021,3,10005,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,BN2,,WR,A. Robinson,LA,63 Rec Yds,6.3,I Dream of a Helen Durkan Team,Beano,2021,3,10006,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,BN3,,RB,P. Barber,LV,0,0,I Dream of a Helen Durkan Team,Beano,2021,3,10007,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,BN4,,RB,D. Williams,KC,"42 Rush Yds,1 Rush TD,16 Rec Yds",11.8,I Dream of a Helen Durkan Team,Beano,2021,3,10008,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,BN5,,WR,M. Brown,ARI,"91 Rec Yds,1 Rec TD",15.1,I Dream of a Helen Durkan Team,Beano,2021,3,10009,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Big Milky Tudders,Scan,4,BN6,,RB,M. Carter,NYJ,"38 Rush Yds,1 Rush TD,-4 Rec Yds",9.4,I Dream of a Helen Durkan Team,Beano,2021,3,10010,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,QB,,QB,J. Allen,BUF,"248 Pass Yds,2 Pass TD,1 Int,41 Rush Yds",20.02,Big Milky Tudders,Scan,2021,3,10011,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,RB1,,RB,D. Swift,DET,"16 Rush Yds,33 Rec Yds",4.9,Big Milky Tudders,Scan,2021,3,10012,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,RB2,,RB,C. Hubbard,CAR,"57 Rush Yds,14 Rec Yds",7.1,Big Milky Tudders,Scan,2021,3,10013,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,WR1,,WR,S. Diggs,BUF,114 Rec Yds,11.4,Big Milky Tudders,Scan,2021,3,10014,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,WR2,,WR,D. Samuel,SF,"156 Rec Yds,2 Rec TD,1 Rush Yds",27.7,Big Milky Tudders,Scan,2021,3,10015,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,TE,,TE,T. Hockenson,DET,42 Rec Yds,4.2,Big Milky Tudders,Scan,2021,3,10016,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,W/R,,RB,D. Henderson,LA,"89 Rush Yds,27 Rec Yds",11.6,Big Milky Tudders,Scan,2021,3,10017,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,W/T,,WR,D. Adams,LV,64 Rec Yds,6.4,Big Milky Tudders,Scan,2021,3,10018,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,K,,K,T. Bass,BUF,"4 PAT,3 20-29,1 30-39",16,Big Milky Tudders,Scan,2021,3,10019,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,DEF,,DEF,Bills,DEF,"0 Pts,3 Sck,4 Int,1 Fum",23,Big Milky Tudders,Scan,2021,3,10020,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,BN1,,WR,E. Sanders,BUF,"74 Rec Yds,7 Rush Yds",8.1,Big Milky Tudders,Scan,2021,3,10021,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,BN2,,RB,M. Mack,HOU,"22 Rush Yds,1 Rec Yds",2.3,Big Milky Tudders,Scan,2021,3,10022,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,BN3,,RB,J. Williams,DET,66 Rush Yds,6.6,Big Milky Tudders,Scan,2021,3,10023,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,BN4,,RB,D. Singletary,BUF,"79 Rush Yds,7 Rec Yds",8.6,Big Milky Tudders,Scan,2021,3,10024,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,BN5,,RB,Z. Moss,BUF,"61 Rush Yds,1 Rush TD",12.1,Big Milky Tudders,Scan,2021,3,10025,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
I Dream of a Helen Durkan Team,Beano,4,BN6,,WR,J. Waddle,MIA,33 Rec Yds,3.3,Big Milky Tudders,Scan,2021,3,10026,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,QB,,QB,M. Stafford,LA,"280 Pass Yds,2 Pass TD,1 Int,21 Rush Yds",19.3,crackers4Packers,Whytey,2021,4,10027,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,RB1,,RB,D. Cook,MIN,"34 Rush Yds,10 Rec Yds",4.4,crackers4Packers,Whytey,2021,4,10028,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,RB2,,RB,A. Ekeler,LAC,"117 Rush Yds,1 Rush TD,28 Rec Yds,1 Rec TD",26.5,crackers4Packers,Whytey,2021,4,10029,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,WR1,,WR,R. Woods,TEN,"48 Rec Yds,1 Rec TD",10.8,crackers4Packers,Whytey,2021,4,10030,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,WR2,,WR,C. Ridley,ATL,80 Rec Yds,8,crackers4Packers,Whytey,2021,4,10031,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,TE,,TE,T. Higbee,LA,36 Rec Yds,3.6,crackers4Packers,Whytey,2021,4,10032,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,W/R,,WR,D. Johnson,PIT,"92 Rec Yds,1 Rec TD",15.2,crackers4Packers,Whytey,2021,4,10033,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,W/T,,WR,T. Boyd,CIN,118 Rec Yds,11.8,crackers4Packers,Whytey,2021,4,10034,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,K,,K,R. Gould,SF,0,0,crackers4Packers,Whytey,2021,4,10035,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,DEF,,DEF,Saints,DEF,"27 Pts,1 Int",2,crackers4Packers,Whytey,2021,4,10036,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,BN1,,WR,N. Agholor,NE,"55 Rec Yds,4 Rush Yds",5.9,crackers4Packers,Whytey,2021,4,10037,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,BN2,,RB,A. Mattison,MIN,20 Rush Yds,2,crackers4Packers,Whytey,2021,4,10038,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,BN3,,RB,A. Dillon,GB,"81 Rush Yds,16 Rec Yds",9.7,crackers4Packers,Whytey,2021,4,10039,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,BN4,,RB,T. Jones,NO,"8 Rush Yds,-3 Rec Yds",0.5,crackers4Packers,Whytey,2021,4,10040,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,BN5,,WR,B. Aiyuk,SF,15 Rec Yds,1.5,crackers4Packers,Whytey,2021,4,10041,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
D'Importance of Being D'Ernest,Catherine,4,BN6,,QB,T. Lance,SF,"157 Pass Yds,2 Pass TD,41 Rush Yds,1 2PT",20.38,crackers4Packers,Whytey,2021,4,10042,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,QB,,QB,A. Rodgers,GB,"248 Pass Yds,2 Pass TD,2 Rush Yds,1 Rush TD",24.12,D'Importance of Being D'Ernest,Catherine,2021,4,10043,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,RB1,,RB,C. Carson,SEA,"30 Rush Yds,1 Rec Yds",3.1,D'Importance of Being D'Ernest,Catherine,2021,4,10044,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,RB2,,RB,N. Chubb,CLE,"100 Rush Yds,5 Rec Yds",10.5,D'Importance of Being D'Ernest,Catherine,2021,4,10045,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,WR1,,WR,M. Evans,TB,75 Rec Yds,7.5,D'Importance of Being D'Ernest,Catherine,2021,4,10046,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,WR2,,WR,B. Cooks,HOU,47 Rec Yds,4.7,D'Importance of Being D'Ernest,Catherine,2021,4,10047,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,TE,,TE,D. Goedert,PHI,"56 Rec Yds,1 Rec TD",11.6,D'Importance of Being D'Ernest,Catherine,2021,4,10048,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,W/R,,RB,M. Sanders,PHI,"13 Rush Yds,34 Rec Yds",4.7,D'Importance of Being D'Ernest,Catherine,2021,4,10049,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,W/T,,WR,J. Smith-Schuster,KC,11 Rec Yds,1.1,D'Importance of Being D'Ernest,Catherine,2021,4,10050,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,K,,K,H. Butker,KC,6 PAT,6,D'Importance of Being D'Ernest,Catherine,2021,4,10051,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,DEF,,DEF,Football Team,DEF,"30 Pts,1 Sck,1 Ret TD",6,D'Importance of Being D'Ernest,Catherine,2021,4,10052,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
crackers4Packers,Whytey,4,BN1,,WR,J. Jones,TEN,0,0,D'Importance of Being D'Ernest,Catherine,2021,4,10053,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
